,Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Source,ForStrat.Arboreal,ForStrat.Ground,ForStrat.Source,ForStrat.Notes,Diet.Invertebrate,Diet.Vertebrate,Diet.Fruit,Diet.Seed,Diet.Herb,Diet.Source,PlantCat.Source,PlantCat.Notes
1796,Fukomys_kafuensis,Rodentia,Bathyergidae,Fukomys,kafuensis,93,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
1797,Fukomys_darlingi,Rodentia,Bathyergidae,Fukomys,darlingi,64.9,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
1798,Fukomys_damarensis,Rodentia,Bathyergidae,Fukomys,damarensis,153.3,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1799,Fukomys_bocagei,Rodentia,Bathyergidae,Fukomys,bocagei,94,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1800,Fukomys_foxi,Rodentia,Bathyergidae,Fukomys,foxi,146,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1801,Fukomys_anselli,Rodentia,Bathyergidae,Fukomys,anselli,86,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
1802,Georychus_capensis,Rodentia,Bathyergidae,Georychus,capensis,232.7,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1803,Heliophobius_argenteocinereus,Rodentia,Bathyergidae,Heliophobius,argenteocinereus,181,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1804,Heterocephalus_glaber,Rodentia,Bathyergidae,Heterocephalus,glaber,55,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1805,Atherurus_macrourus,Rodentia,Hystricidae,Atherurus,macrourus,2000,PHYLACINE,0,1,EltonTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1806,Atherurus_africanus,Rodentia,Hystricidae,Atherurus,africanus,1934,PHYLACINE,0,1,EltonTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1807,Hystrix_africaeaustralis,Rodentia,Hystricidae,Hystrix,africaeaustralis,14936,HerbiTraits,0,1,HerbiTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1808,Hystrix_cristata,Rodentia,Hystricidae,Hystrix,cristata,16250,HerbiTraits,0,1,HerbiTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1809,Hystrix_indica,Rodentia,Hystricidae,Hystrix,indica,12435.8,HerbiTraits,0,1,HerbiTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1810,Hystrix_brachyura,Rodentia,Hystricidae,Hystrix,brachyura,8450,PHYLACINE,0,1,EltonTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1811,Hystrix_javanica,Rodentia,Hystricidae,Hystrix,javanica,23014.4,HerbiTraits,0,1,HerbiTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1812,Hystrix_crassispinis,Rodentia,Hystricidae,Hystrix,crassispinis,5445,PHYLACINE,0,1,EltonTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1813,Hystrix_sumatrae,Rodentia,Hystricidae,Hystrix,sumatrae,3260,PHYLACINE,0,1,EltonTraits,,0,0,20,0,80,PHYLACINE,EltonTraits,
1814,Trichys_fasciculata,Rodentia,Hystricidae,Trichys,fasciculata,1655,PHYLACINE,1,1,EltonTraits,,0,0,30,0,70,PHYLACINE,EltonTraits,
1815,Petromus_typicus,Rodentia,Petromuridae,Petromus,typicus,224,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
1816,Ctenomys_juris,Rodentia,Ctenomyidae,Ctenomys,juris,92,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1817,Ctenomys_fodax,Rodentia,Ctenomyidae,Ctenomys,fodax,112.6,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1818,Ctenomys_frater,Rodentia,Ctenomyidae,Ctenomys,frater,252.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1819,Ctenomys_fulvus,Rodentia,Ctenomyidae,Ctenomys,fulvus,345,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1820,Ctenomys_leucodon,Rodentia,Ctenomyidae,Ctenomys,leucodon,243.6,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1821,Ctenomys_goodfellowi,Rodentia,Ctenomyidae,Ctenomys,goodfellowi,378.9,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1822,Ctenomys_johannis,Rodentia,Ctenomyidae,Ctenomys,johannis,245.2,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1823,Ctenomys_boliviensis,Rodentia,Ctenomyidae,Ctenomys,boliviensis,535,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1824,Ctenomys_knighti,Rodentia,Ctenomyidae,Ctenomys,knighti,188,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1825,Ctenomys_lami,Rodentia,Ctenomyidae,Ctenomys,lami,238.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1826,Ctenomys_latro,Rodentia,Ctenomyidae,Ctenomys,latro,192,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1827,Ctenomys_fochi,Rodentia,Ctenomyidae,Ctenomys,fochi,174.6,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1828,Ctenomys_haigi,Rodentia,Ctenomyidae,Ctenomys,haigi,164,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1829,Ctenomys_flamarioni,Rodentia,Ctenomyidae,Ctenomys,flamarioni,277.8,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1830,Ctenomys_famosus,Rodentia,Ctenomyidae,Ctenomys,famosus,132.7,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1831,Ctenomys_emilianus,Rodentia,Ctenomyidae,Ctenomys,emilianus,285.3,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1832,Ctenomys_dorsalis,Rodentia,Ctenomyidae,Ctenomys,dorsalis,165.6,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1833,Ctenomys_dorbignyi,Rodentia,Ctenomyidae,Ctenomys,dorbignyi,180,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1834,Ctenomys_coyhaiquensis,Rodentia,Ctenomyidae,Ctenomys,coyhaiquensis,128,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1835,Ctenomys_conoveri,Rodentia,Ctenomyidae,Ctenomys,conoveri,710,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1836,Ctenomys_coludo,Rodentia,Ctenomyidae,Ctenomys,coludo,268,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1837,Ctenomys_lewisi,Rodentia,Ctenomyidae,Ctenomys,lewisi,117.2,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1838,Ctenomys_bonettoi,Rodentia,Ctenomyidae,Ctenomys,bonettoi,142.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1839,Ctenomys_pundti,Rodentia,Ctenomyidae,Ctenomys,pundti,87.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1840,Ctenomys_bergi,Rodentia,Ctenomyidae,Ctenomys,bergi,100.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1841,Ctenomys_azarae,Rodentia,Ctenomyidae,Ctenomys,azarae,128,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1842,Ctenomys_australis,Rodentia,Ctenomyidae,Ctenomys,australis,361.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1843,Ctenomys_budini,Rodentia,Ctenomyidae,Ctenomys,budini,310.6,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1844,Ctenomys_scagliai,Rodentia,Ctenomyidae,Ctenomys,scagliai,227,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1845,Ctenomys_argentinus,Rodentia,Ctenomyidae,Ctenomys,argentinus,184,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1846,Ctenomys_brasiliensis,Rodentia,Ctenomyidae,Ctenomys,brasiliensis,400,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1847,Ctenomys_yolandae,Rodentia,Ctenomyidae,Ctenomys,yolandae,114.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1848,Ctenomys_viperinus,Rodentia,Ctenomyidae,Ctenomys,viperinus,306,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1849,Ctenomys_validus,Rodentia,Ctenomyidae,Ctenomys,validus,232.6,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1850,Ctenomys_tulduco,Rodentia,Ctenomyidae,Ctenomys,tulduco,213.4,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1851,Ctenomys_tucumanus,Rodentia,Ctenomyidae,Ctenomys,tucumanus,204.3,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1852,Ctenomys_tuconax,Rodentia,Ctenomyidae,Ctenomys,tuconax,211.7,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1853,Ctenomys_torquatus,Rodentia,Ctenomyidae,Ctenomys,torquatus,209.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1854,Ctenomys_talarum,Rodentia,Ctenomyidae,Ctenomys,talarum,132.3,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1855,Ctenomys_sylvanus,Rodentia,Ctenomyidae,Ctenomys,sylvanus,324.3,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1856,Ctenomys_steinbachi,Rodentia,Ctenomyidae,Ctenomys,steinbachi,385,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1857,Ctenomys_pontifex,Rodentia,Ctenomyidae,Ctenomys,pontifex,400,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1858,Ctenomys_sericeus,Rodentia,Ctenomyidae,Ctenomys,sericeus,61.8,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1859,Ctenomys_mendocinus,Rodentia,Ctenomyidae,Ctenomys,mendocinus,123.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1860,Ctenomys_saltarius,Rodentia,Ctenomyidae,Ctenomys,saltarius,190.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1861,Ctenomys_roigi,Rodentia,Ctenomyidae,Ctenomys,roigi,221.3,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1862,Ctenomys_rionegrensis,Rodentia,Ctenomyidae,Ctenomys,rionegrensis,148.1,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1863,Ctenomys_porteousi,Rodentia,Ctenomyidae,Ctenomys,porteousi,192.4,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1864,Ctenomys_pilarensis,Rodentia,Ctenomyidae,Ctenomys,pilarensis,217.8,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1865,Ctenomys_peruanus,Rodentia,Ctenomyidae,Ctenomys,peruanus,490,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1866,Ctenomys_perrensi,Rodentia,Ctenomyidae,Ctenomys,perrensi,216,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1867,Ctenomys_pearsoni,Rodentia,Ctenomyidae,Ctenomys,pearsoni,216,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1868,Ctenomys_osvaldoreigi,Rodentia,Ctenomyidae,Ctenomys,osvaldoreigi,224,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1869,Ctenomys_opimus,Rodentia,Ctenomyidae,Ctenomys,opimus,370.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1870,Ctenomys_occultus,Rodentia,Ctenomyidae,Ctenomys,occultus,150,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1871,Ctenomys_minutus,Rodentia,Ctenomyidae,Ctenomys,minutus,93.2,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1872,Ctenomys_sociabilis,Rodentia,Ctenomyidae,Ctenomys,sociabilis,210,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1873,Ctenomys_colburni,Rodentia,Ctenomyidae,Ctenomys,colburni,129.2,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1874,Ctenomys_magellanicus,Rodentia,Ctenomyidae,Ctenomys,magellanicus,272,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1875,Ctenomys_maulinus,Rodentia,Ctenomyidae,Ctenomys,maulinus,215,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1876,Phyllomys_medius,Rodentia,Echimyidae,Phyllomys,medius,229.9,PHYLACINE,0,1,EltonTraits,,0,0,60,0,40,PHYLACINE,EltonTraits,
1877,Phyllomys_mantiqueirensis,Rodentia,Echimyidae,Phyllomys,mantiqueirensis,207,PHYLACINE,0,1,EltonTraits,,0,0,60,0,40,PHYLACINE,EltonTraits,
1878,Phyllomys_lundi,Rodentia,Echimyidae,Phyllomys,lundi,173.5,PHYLACINE,0,1,EltonTraits,,0,0,60,0,40,PHYLACINE,EltonTraits,
1879,Phyllomys_unicolor,Rodentia,Echimyidae,Phyllomys,unicolor,439,PHYLACINE,0,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1880,Phyllomys_nigrispinus,Rodentia,Echimyidae,Phyllomys,nigrispinus,224.3,PHYLACINE,0,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1881,Phyllomys_blainvillii,Rodentia,Echimyidae,Phyllomys,blainvillii,243.3,PHYLACINE,0,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1882,Phyllomys_brasiliensis,Rodentia,Echimyidae,Phyllomys,brasiliensis,298.6,PHYLACINE,0,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1883,Phyllomys_dasythrix,Rodentia,Echimyidae,Phyllomys,dasythrix,260,PHYLACINE,0,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1884,Phyllomys_kerri,Rodentia,Echimyidae,Phyllomys,kerri,180,PHYLACINE,0,1,EltonTraits,,0,0,60,0,40,PHYLACINE,EltonTraits,
1885,Phyllomys_lamarum,Rodentia,Echimyidae,Phyllomys,lamarum,215.2,PHYLACINE,0,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1886,Phyllomys_pattoni,Rodentia,Echimyidae,Phyllomys,pattoni,229.9,PHYLACINE,0,1,EltonTraits,,10,0,54,0,36,PHYLACINE,EltonTraits,
1887,Callistomys_pictus,Rodentia,Echimyidae,Callistomys,pictus,519,PHYLACINE,0,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1888,Diplomys_labilis,Rodentia,Echimyidae,Diplomys,labilis,227.5,PHYLACINE,1,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
1889,Diplomys_caniceps,Rodentia,Echimyidae,Diplomys,caniceps,394.5,PHYLACINE,1,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
1890,Echimys_chrysurus,Rodentia,Echimyidae,Echimys,chrysurus,652.5,PHYLACINE,1,0,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1891,Pattonomys_semivillosus,Rodentia,Echimyidae,Pattonomys,semivillosus,200,PHYLACINE,1,0,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1892,Echimys_saturnus,Rodentia,Echimyidae,Echimys,saturnus,626.9,PHYLACINE,1,0,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1893,Isothrix_sinnamariensis,Rodentia,Echimyidae,Isothrix,sinnamariensis,260,PHYLACINE,0,1,EltonTraits,,7,0,28,19,46,PHYLACINE,EltonTraits,
1894,Isothrix_pagurus,Rodentia,Echimyidae,Isothrix,pagurus,210,PHYLACINE,0,1,EltonTraits,,7,0,28,19,46,PHYLACINE,EltonTraits,
1895,Isothrix_negrensis,Rodentia,Echimyidae,Isothrix,negrensis,467.7,PHYLACINE,0,1,EltonTraits,,6,1,28,19,46,PHYLACINE,EltonTraits,
1896,Isothrix_bistriata,Rodentia,Echimyidae,Isothrix,bistriata,445,PHYLACINE,0,1,EltonTraits,,6,1,28,19,46,PHYLACINE,EltonTraits,
1897,Toromys_grandis,Rodentia,Echimyidae,Toromys,grandis,584,PHYLACINE,1,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1898,Toromys_rhipidurus,Rodentia,Echimyidae,Toromys,rhipidurus,315,PHYLACINE,1,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1899,Pattonomys_occasius,Rodentia,Echimyidae,Pattonomys,occasius,161.7,PHYLACINE,1,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1900,Makalata_macrura,Rodentia,Echimyidae,Makalata,macrura,439,PHYLACINE,1,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1901,Makalata_didelphoides,Rodentia,Echimyidae,Makalata,didelphoides,400,PHYLACINE,1,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
1902,Makalata_obscura,Rodentia,Echimyidae,Makalata,obscura,108,PHYLACINE,1,1,EltonTraits,,2,0,78,0,20,PHYLACINE,EltonTraits,
1903,Carterodon_sulcidens,Rodentia,Echimyidae,Carterodon,sulcidens,113.8,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1904,Clyomys_laticeps,Rodentia,Echimyidae,Clyomys,laticeps,201,PHYLACINE,0,1,EltonTraits,,0,0,30,20,50,PHYLACINE,EltonTraits,
1905,Euryzygomatomys_spinosus,Rodentia,Echimyidae,Euryzygomatomys,spinosus,187.5,PHYLACINE,0,1,EltonTraits,,0,0,30,20,50,PHYLACINE,EltonTraits,
1906,Hoplomys_gymnurus,Rodentia,Echimyidae,Hoplomys,gymnurus,240,PHYLACINE,0,1,EltonTraits,,30,0,0,0,70,PHYLACINE,EltonTraits,
1907,Lonchothrix_emiliae,Rodentia,Echimyidae,Lonchothrix,emiliae,138.2,PHYLACINE,1,0,EltonTraits,,10,0,27,18,45,PHYLACINE,EltonTraits,
1908,Mesomys_stimulax,Rodentia,Echimyidae,Mesomys,stimulax,139,PHYLACINE,1,0,EltonTraits,,17,0,25,17,42,PHYLACINE,EltonTraits,
1909,Mesomys_hispidus,Rodentia,Echimyidae,Mesomys,hispidus,175,PHYLACINE,1,0,EltonTraits,,50,0,15,10,25,PHYLACINE,EltonTraits,
1910,Mesomys_occultus,Rodentia,Echimyidae,Mesomys,occultus,146.7,PHYLACINE,1,0,EltonTraits,,20,0,24,16,40,PHYLACINE,EltonTraits,
1911,Mesomys_leniceps,Rodentia,Echimyidae,Mesomys,leniceps,108,PHYLACINE,1,0,EltonTraits,,20,0,24,16,40,PHYLACINE,EltonTraits,
1912,Proechimys_pattoni,Rodentia,Echimyidae,Proechimys,pattoni,178.2,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1913,Proechimys_oconnelli,Rodentia,Echimyidae,Proechimys,oconnelli,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1914,Proechimys_trinitatis,Rodentia,Echimyidae,Proechimys,trinitatis,319,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1915,Proechimys_steerei,Rodentia,Echimyidae,Proechimys,steerei,323,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1916,Proechimys_guairae,Rodentia,Echimyidae,Proechimys,guairae,400,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1917,Proechimys_simonsi,Rodentia,Echimyidae,Proechimys,simonsi,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1918,Proechimys_semispinosus,Rodentia,Echimyidae,Proechimys,semispinosus,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1919,Proechimys_roberti,Rodentia,Echimyidae,Proechimys,roberti,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1920,Proechimys_decumanus,Rodentia,Echimyidae,Proechimys,decumanus,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1921,Proechimys_goeldii,Rodentia,Echimyidae,Proechimys,goeldii,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1922,Proechimys_quadruplicatus,Rodentia,Echimyidae,Proechimys,quadruplicatus,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1923,Proechimys_echinothrix,Rodentia,Echimyidae,Proechimys,echinothrix,309.6,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1924,Proechimys_mincae,Rodentia,Echimyidae,Proechimys,mincae,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1925,Proechimys_cuvieri,Rodentia,Echimyidae,Proechimys,cuvieri,330,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1926,Proechimys_chrysaeolus,Rodentia,Echimyidae,Proechimys,chrysaeolus,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1927,Proechimys_canicollis,Rodentia,Echimyidae,Proechimys,canicollis,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1928,Proechimys_guyannensis,Rodentia,Echimyidae,Proechimys,guyannensis,316,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1929,Proechimys_hoplomyoides,Rodentia,Echimyidae,Proechimys,hoplomyoides,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1930,Proechimys_kulinae,Rodentia,Echimyidae,Proechimys,kulinae,149.5,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1931,Proechimys_longicaudatus,Rodentia,Echimyidae,Proechimys,longicaudatus,205,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1932,Proechimys_gardneri,Rodentia,Echimyidae,Proechimys,gardneri,145,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1933,Proechimys_brevicauda,Rodentia,Echimyidae,Proechimys,brevicauda,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1934,Thrichomys_inermis,Rodentia,Echimyidae,Thrichomys,inermis,298.8,PHYLACINE,0,1,EltonTraits,,13,0,52,35,0,PHYLACINE,EltonTraits,
1935,Thrichomys_pachyurus,Rodentia,Echimyidae,Thrichomys,pachyurus,266,PHYLACINE,0,1,EltonTraits,,0,0,60,40,0,PHYLACINE,EltonTraits,
1936,Thrichomys_apereoides,Rodentia,Echimyidae,Thrichomys,apereoides,339,PHYLACINE,0,1,EltonTraits,,65,0,21,14,0,PHYLACINE,EltonTraits,
1937,Trinomys_paratus,Rodentia,Echimyidae,Trinomys,paratus,178.9,PHYLACINE,0,1,EltonTraits,,20,0,16,8,56,PHYLACINE,EltonTraits,
1938,Trinomys_dimidiatus,Rodentia,Echimyidae,Trinomys,dimidiatus,167.6,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1939,Trinomys_gratiosus,Rodentia,Echimyidae,Trinomys,gratiosus,158.3,PHYLACINE,0,1,EltonTraits,,20,0,16,8,56,PHYLACINE,EltonTraits,
1940,Trinomys_iheringi,Rodentia,Echimyidae,Trinomys,iheringi,203.5,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1941,Trinomys_mirapitanga,Rodentia,Echimyidae,Trinomys,mirapitanga,242.2,PHYLACINE,0,1,EltonTraits,,20,0,16,8,56,PHYLACINE,EltonTraits,
1942,Trinomys_moojeni,Rodentia,Echimyidae,Trinomys,moojeni,207,PHYLACINE,0,1,EltonTraits,,20,0,16,8,56,PHYLACINE,EltonTraits,
1943,Trinomys_eliasi,Rodentia,Echimyidae,Trinomys,eliasi,167.9,PHYLACINE,0,1,EltonTraits,,20,0,16,8,56,PHYLACINE,EltonTraits,
1944,Trinomys_yonenagae,Rodentia,Echimyidae,Trinomys,yonenagae,200.2,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1945,Trinomys_albispinus,Rodentia,Echimyidae,Trinomys,albispinus,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1946,Trinomys_setosus,Rodentia,Echimyidae,Trinomys,setosus,285,PHYLACINE,0,1,EltonTraits,,0,0,20,10,70,PHYLACINE,EltonTraits,
1947,Dactylomys_peruanus,Rodentia,Echimyidae,Dactylomys,peruanus,382,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1948,Dactylomys_dactylinus,Rodentia,Echimyidae,Dactylomys,dactylinus,650,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1949,Dactylomys_boliviensis,Rodentia,Echimyidae,Dactylomys,boliviensis,728.8,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1950,Kannabateomys_amblyonyx,Rodentia,Echimyidae,Kannabateomys,amblyonyx,600,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
