"","cell_id","SRic","FRic","SES.FRic","FDis"
"209","X222",16,0.00701631280266014,-1.45704915796571,0.364045939496605
"210","X223",30,0.0243030693699991,-1.65108717024942,0.375194154010575
"211","X224",33,0.0786056929428953,-0.673049126422669,0.436801074528976
"212","X225",39,0.0995439404694875,-0.683586466558246,0.424741430631244
"213","X226",39,0.105261128365656,-0.40973465834948,0.427524142262382
"214","X227",36,0.0986803168340473,-0.288313791365328,0.434042397453561
"215","X228",43,0.0980074798365945,-0.834652549515191,0.403541151977581
"216","X229",14,0.0103827428858408,-1.14016866511923,0.33256471912606
"217","X230",24,0.0285334060600204,-1.24636899956266,0.318143545213527
"218","X231",27,0.0345131544550842,-1.34752818247413,0.320202196766781
"219","X232",21,0.0341321849493241,-0.602489763816251,0.333571000299522
"220","X233",22,0.0340663362293787,-0.915370702992016,0.316902266665008
"221","X234",28,0.0268535462974766,-1.43726368134684,0.297316941701374
"222","X235",32,0.0380105832670856,-1.64199037751383,0.314460540011119
"223","X236",31,0.036315989521099,-1.51196722206784,0.325878463508177
"224","X237",34,0.0496198598444113,-1.45118343677214,0.36734690258653
"225","X238",25,0.0548045697010756,-0.48506312100895,0.41636695044624
"226","X239",8,1.2675253176169e-05,-1.12712437382327,0.215994039317865
"227","X240",8,1.2675253176169e-05,-1.06434807625108,0.215994039317865
"228","X241",9,2.52714964788474e-05,-1.30389887035706,0.228905693167607
"229","X242",6,1.20793429456292e-06,-0.945621875507089,0.157537746791495
"230","X243",5,1.20793429456292e-06,-0.533219170239225,0.173827171030861
"231","X244",5,1.20793429456292e-06,-0.664348803209112,0.173827171030861
"232","X245",5,1.20793429456292e-06,-0.59392207543325,0.173827171030861
"233","X246",7,0.000225532258154824,-0.81826219682384,0.197729694958931
"234","X247",8,0.000312210657889169,-1.00386365856001,0.208515185955603
"235","X248",9,0.000324751717634067,-1.0246630123509,0.191808285283911
"236","X249",13,0.00388794255513847,-1.26913492040375,0.240511939553956
"237","X250",12,0.00997820223261085,-0.807770384190513,0.286385442205087
"238","X251",10,0.000421138427287906,-1.03003246271589,0.20711066040111
"239","X252",9,0.000256081774672244,-0.995865737294615,0.210301150331588
"240","X253",7,0.000256081774672244,-0.63882436051905,0.231582510699229
"241","X254",6,0.000157654307219385,-0.686398562408274,0.240467980598183
"242","X255",9,0.000502698804812886,-0.871874790829221,0.209243986230571
"243","X256",7,0.000125090076215071,-0.980526235720841,0.227706818477592
"244","X257",9,0.0003405923463841,-1.09554736784692,0.221277100266506
"245","X258",11,0.0012688954160404,-1.19611049535826,0.323075399538471
"246","X259",21,0.00254372260686276,-1.68754633290201,0.289706595236817
"247","X260",51,0.0623062803459375,-2.01034656971975,0.371406240948284
"248","X261",22,0.0251452605921686,-1.19509615444143,0.393705553659614
"249","X262",18,0.00817608916069998,-1.53116417193242,0.362034008816799
"250","X263",21,0.0125395720384998,-1.71587405310502,0.373520100601835
"251","X264",31,0.0522610206444678,-1.09119592178054,0.399867199822865
"252","X265",32,0.0926180277002935,-0.31619348902574,0.443392000738394
"253","X266",36,0.10498131333137,-0.209031758044357,0.42505650215225
"254","X267",40,0.137893142894092,0.266610631947988,0.425900961922794
"255","X268",46,0.135796766330729,-0.072224990604875,0.419869885249359
"256","X269",47,0.175940225601645,0.512251105839847,0.431946462026037
"257","X270",24,0.019351354103787,-1.28133135798225,0.30762069643559
"258","X271",25,0.0201151892124826,-1.54283694025418,0.300743353360851
"259","X272",22,0.0226859614611127,-1.12694412144617,0.310569382659793
"260","X273",20,0.0347242163922005,-0.592133332793331,0.33917817290459
"261","X274",20,0.033960300956729,-0.758349968503611,0.330675534774567
"262","X275",24,0.0415768876062679,-0.91823943965479,0.344030556600463
"263","X276",28,0.0454543015437644,-0.98285700104389,0.3304438672319
"264","X277",34,0.0599399695955308,-0.988223596782548,0.364351909623952
"265","X278",33,0.0601643330520968,-0.953376985865386,0.369796973147947
"266","X279",24,0.0543823227953957,-0.480340457137199,0.4046124935189
"267","X280",21,0.054210895637174,-0.210022850225928,0.437765695476078
"268","X282",17,0.00364348523134182,-1.60356151426825,0.385084941664909
"269","X283",8,1.2675253176169e-05,-0.893821885769534,0.215994039317865
"270","X284",8,8.07504052866737e-05,-1.00732071759763,0.230341480161103
"271","X285",7,4.35764849537413e-05,-0.947482990899155,0.19586328839665
"272","X286",6,2.68952573271936e-05,-0.781454791468955,0.178652785726491
"273","X289",5,1.20793429456292e-06,-0.669885090789608,0.173827171030861
"274","X290",7,0.000225532258154824,-0.851037920827045,0.197729694958931
"275","X291",9,0.000391550192675895,-1.30827395703505,0.223051875069039
"276","X292",9,0.000391550192675895,-1.13967325979384,0.223051875069039
"277","X293",10,0.000354524998914035,-1.24442871061914,0.228506814647522
"278","X294",7,0.000191774510358802,-0.981288605180419,0.212997387562468
"279","X295",8,0.000162300237395968,-1.02321150051555,0.221103368048398
"280","X296",9,0.000256081774672244,-1.11692915098208,0.210301150331588
"281","X297",8,0.000270661622283746,-1.05545530504344,0.227145738892031
"282","X298",8,0.000175671325859781,-1.19793043842584,0.215535848450932
"283","X299",11,0.000971521815804423,-1.22079865276887,0.219848442020128
"284","X300",9,0.000631108329955479,-1.10613220113794,0.236805428907942
"285","X301",10,0.00124107495888513,-1.02962116389278,0.249298428294626
"286","X302",17,0.00245099927365182,-1.55564971472056,0.292609911920793
"287","X303",21,0.00239798277229853,-1.4429974347218,0.259651293913774
"288","X304",57,0.0729832473461356,-2.12481295050882,0.380838804077176
"289","X305",40,0.0604395644283336,-1.53834276279692,0.415827667724788
"290","X306",24,0.0342538182216146,-1.27465503754602,0.380525434646418
"291","X307",22,0.0277780795549459,-1.07481622028624,0.386903023985553
"292","X308",29,0.0644890460643685,-0.618675304424812,0.422160356691555
"293","X309",31,0.0865355536558558,-0.305830139692163,0.440690004040899
"294","X310",30,0.0937016273152207,-0.0738121213514549,0.436708764864751
"295","X311",38,0.13608932016003,0.236980065607656,0.415864662374846
"296","X312",40,0.134391148078272,-0.0121287022076134,0.42072024231023
"297","X313",52,0.187512549841577,0.558080184904523,0.400242591669978
"298","X314",61,0.187512549841577,-0.0502306951975083,0.377971441737338
"299","X315",52,0.177306259310663,0.232836211761298,0.399103578914234
"300","X316",22,0.0193509107414304,-1.43791771817629,0.308622191927606
"301","X317",25,0.0341346038121111,-1.19813245171029,0.32533188580621
"302","X318",23,0.0371271433441732,-1.08308229672852,0.329466327321705
"303","X319",22,0.0347016847337007,-0.991014111725549,0.317106308822428
"304","X320",21,0.0404987308314964,-0.688892721203971,0.341144603595599
"305","X321",20,0.0372725706390675,-0.674160990564603,0.352393206133876
"306","X322",27,0.0496957353244265,-1.02124092669069,0.348734279205976
"307","X323",33,0.0599399695955308,-0.849379676521464,0.369470530704064
"308","X324",35,0.062642309006406,-1.31799214494636,0.381005918354261
"309","X325",26,0.061612125806377,-0.492601788734396,0.410660966379866
"310","X326",22,0.0550737160914759,-0.247476097940317,0.435002086603531
"311","X327",5,6.47238779689538e-07,-0.621842212574612,0.427634726020273
"312","X328",18,0.00374116893223005,-1.76484905734498,0.380347815602513
"313","X329",11,0.00113029369509079,-1.38108063840038,0.233129063522135
"314","X330",8,2.3726242516466e-05,-0.901496071237915,0.155838920835767
"315","X331",7,1.4404920077735e-05,-0.94841541234459,0.16770933038516
"316","X332",8,4.99495814809272e-05,-0.894001106456476,0.180961294966594
"317","X333",6,2.68952573271936e-05,-0.709003490510074,0.178652785726491
"318","X336",6,0.000191774510358802,-0.638055047979877,0.220421252143757
"319","X337",8,0.000286753370467242,-0.823752249124679,0.214642387108911
"320","X338",9,0.000391550192675895,-1.11873795968845,0.223051875069039
"321","X339",7,0.000217414766228152,-0.923829739099661,0.215942527710749
"322","X340",5,4.86914912519871e-06,-0.521775306347426,0.176659547197539
"323","X341",8,0.000162300237395968,-0.976035052696894,0.229760564721768
"324","X342",8,0.000162300237395968,-1.17709939749145,0.229760564721768
"325","X343",7,0.00036482698695328,-0.833433943449202,0.266233244047667
"326","X344",9,0.000176769445253643,-1.27702565480378,0.199220710549929
"327","X345",11,0.000690158362443998,-1.53226852245848,0.208402831938267
"328","X346",12,0.00130568175025096,-1.22546243002045,0.243196666541413
"329","X347",19,0.00268545908584134,-1.74161220376779,0.287308142469083
"330","X348",23,0.00580691978965257,-1.732561762083,0.293308982031742
"331","X349",58,0.083038317221975,-1.80357879828489,0.38963351796301
"332","X350",41,0.0724332808177121,-1.46452635512321,0.425008408747271
"333","X351",25,0.0531148726927574,-0.761349013326787,0.400433613885381
"334","X352",27,0.0509580345723429,-0.767450160959195,0.391945218168092
"335","X353",28,0.0659011852674575,-0.5679148171273,0.436125790185805
"336","X354",28,0.076690804406732,-0.174166176018561,0.414462658488517
"337","X355",29,0.0879199996135054,0.0675489358030466,0.434398336129279
